Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Weeks,Growth Days,Temperature(C),Temperature (F),Humidity
38,8/20/2023,73,600,6.3,3,18,30.9,87.62,0.73
38,8/21/2023,69,676,6,3,19,30.2,86.36,0.69
38,8/22/2023,53,421,6.6,3,20,30.5,86.9,0.53
38,8/23/2023,75,578,6.1,3,21,30.8,87.44,0.75
38,8/24/2023,62,581,6.6,3,22,31.3,88.34,0.62
38,8/25/2023,72,427,6.3,3,23,31.4,88.52,0.72
38,8/26/2023,72,610,6.4,3,24,31.4,88.52,0.72
38,8/27/2023,79,548,6.3,4,25,30.1,86.18,0.79
38,8/28/2023,72,685,6.5,4,26,29.4,84.92,0.72
38,8/29/2023,72,656,6,4,27,28.7,83.66,0.72
38,8/30/2023,57,702,6.4,4,28,29.1,84.38,0.57
38,8/31/2023,74,565,6.5,4,29,29.2,84.56,0.74
38,09/01/2023,58,474,6.7,4,30,31.7,89.06,0.58
38,09/02/2023,79,727,6.4,4,31,31.7,89.06,0.79
38,09/03/2023,74,615,6.7,5,32,31.7,89.06,0.74
38,09/04/2023,65,527,6.6,5,33,31.7,89.06,0.65
38,09/05/2023,51,724,6.7,5,34,32,89.6,0.51
38,09/06/2023,55,470,6.7,5,35,32.1,89.78,0.55
38,09/07/2023,77,581,6.7,5,36,31.5,88.7,0.77
38,09/08/2023,73,438,6.5,5,37,29.8,85.64,0.73
38,09/09/2023,58,634,6.8,5,38,20.1,68.18,0.58
38,09/10/2023,52,548,6.6,6,39,31.1,87.98,0.52
38,09/11/2023,61,696,6.1,6,40,31.2,88.16,0.61
38,09/12/2023,58,611,6.1,6,41,31.2,88.16,0.58
38,9/13/2023,66,748,6.3,6,42,30.4,86.72,0.66
38,9/14/2023,63,545,6.3,6,43,29.1,84.38,0.63
38,9/15/2023,68,748,6.3,6,44,30.6,87.08,0.68
38,9/16/2023,67,742,6.7,6,45,31.5,88.7,0.67
39,08/03/2023,75,416,6.6,0,1,33.4,92.12,0.75
39,08/04/2023,73,449,6.7,0,2,33.5,92.3,0.73
39,08/05/2023,77,601,6.2,0,3,33.4,92.12,0.77
39,08/06/2023,74,564,6.4,1,4,33.4,92.12,0.74
39,08/07/2023,80,642,6.7,1,5,33.4,92.12,0.8
39,08/08/2023,68,791,6.3,1,6,32.3,90.14,0.68
39,08/09/2023,61,591,6,1,7,32.3,90.14,0.61
39,08/10/2023,51,466,6.7,1,8,22.7,72.86,0.51
39,08/11/2023,56,438,6.2,1,9,31.9,89.42,0.56
39,08/12/2023,71,769,6.6,1,10,30.2,86.36,0.71
39,8/13/2023,74,646,6.7,2,11,30.1,86.18,0.74
39,8/14/2023,51,786,6.2,2,12,30.1,86.18,0.51
39,8/15/2023,61,705,6.7,2,13,30.1,86.18,0.61
39,8/16/2023,56,404,6.3,2,14,29.8,85.64,0.56
39,8/17/2023,68,563,6.3,2,15,29.6,85.28,0.68
39,8/18/2023,70,728,6.6,2,16,30.9,87.62,0.7
39,8/19/2023,61,447,6.8,2,17,30.8,87.44,0.61
39,8/20/2023,66,708,6.2,3,18,30.9,87.62,0.66
39,8/21/2023,52,462,6.5,3,19,30.2,86.36,0.52
39,8/22/2023,52,707,6.1,3,20,30.5,86.9,0.52
39,8/23/2023,57,633,6.5,3,21,30.8,87.44,0.57
39,8/24/2023,75,555,6.1,3,22,31.3,88.34,0.75
39,8/25/2023,80,670,6.4,3,23,31.4,88.52,0.8
39,8/26/2023,60,516,6.7,3,24,31.4,88.52,0.6
39,8/27/2023,74,463,6,4,25,30.1,86.18,0.74
39,8/28/2023,76,422,6.7,4,26,29.4,84.92,0.76
39,8/29/2023,68,480,6.8,4,27,28.7,83.66,0.68
39,8/30/2023,60,687,6.6,4,28,29.1,84.38,0.6
39,8/31/2023,60,782,6.8,4,29,29.2,84.56,0.6
39,09/01/2023,58,758,6.1,4,30,31.7,89.06,0.58
39,09/02/2023,54,663,6.1,4,31,31.7,89.06,0.54
39,09/03/2023,57,486,6.1,5,32,31.7,89.06,0.57
39,09/04/2023,69,547,6.7,5,33,31.7,89.06,0.69
39,09/05/2023,55,413,6.8,5,34,32,89.6,0.55
39,09/06/2023,65,739,6.1,5,35,32.1,89.78,0.65
39,09/07/2023,67,522,6.2,5,36,31.5,88.7,0.67
39,09/08/2023,62,434,6.7,5,37,29.8,85.64,0.62
39,09/09/2023,70,710,6.1,5,38,20.1,68.18,0.7
39,09/10/2023,53,697,6.2,6,39,31.1,87.98,0.53
39,09/11/2023,52,481,6.1,6,40,31.2,88.16,0.52
39,09/12/2023,55,539,6.1,6,41,31.2,88.16,0.55
39,9/13/2023,70,612,6.5,6,42,30.4,86.72,0.7
39,9/14/2023,55,681,6.2,6,43,29.1,84.38,0.55
39,9/15/2023,64,633,6.1,6,44,30.6,87.08,0.64
39,9/16/2023,56,771,6.6,6,45,31.5,88.7,0.56
40,08/03/2023,51,577,6,0,1,33.4,92.12,0.51
40,08/04/2023,75,796,6.5,0,2,33.5,92.3,0.75
40,08/05/2023,66,705,6.6,0,3,33.4,92.12,0.66
40,08/06/2023,77,449,6.1,1,4,33.4,92.12,0.77
40,08/07/2023,72,628,6.1,1,5,33.4,92.12,0.72
40,08/08/2023,65,475,6,1,6,32.3,90.14,0.65
40,08/09/2023,69,541,6.5,1,7,32.3,90.14,0.69
40,08/10/2023,75,729,6.4,1,8,22.7,72.86,0.75
40,08/11/2023,72,579,6.7,1,9,31.9,89.42,0.72
40,08/12/2023,66,494,6.4,1,10,30.2,86.36,0.66
40,8/13/2023,72,504,6.3,2,11,30.1,86.18,0.72
40,8/14/2023,75,555,6.2,2,12,30.1,86.18,0.75
40,8/15/2023,68,402,6.6,2,13,30.1,86.18,0.68
40,8/16/2023,59,404,6.7,2,14,29.8,85.64,0.59
40,8/17/2023,76,505,6.6,2,15,29.6,85.28,0.76
40,8/18/2023,62,560,6.2,2,16,30.9,87.62,0.62
40,8/19/2023,52,509,6.5,2,17,30.8,87.44,0.52
40,8/20/2023,57,769,6.6,3,18,30.9,87.62,0.57
40,8/21/2023,78,735,6.1,3,19,30.2,86.36,0.78
40,8/22/2023,56,732,6.8,3,20,30.5,86.9,0.56
40,8/23/2023,58,444,6.7,3,21,30.8,87.44,0.58
40,8/24/2023,80,598,6.5,3,22,31.3,88.34,0.8
40,8/25/2023,63,579,6.5,3,23,31.4,88.52,0.63
40,8/26/2023,64,752,6.2,3,24,31.4,88.52,0.64
40,8/27/2023,67,467,6.3,4,25,30.1,86.18,0.67
40,8/28/2023,58,681,6.8,4,26,29.4,84.92,0.58
40,8/29/2023,71,536,6.3,4,27,28.7,83.66,0.71
40,8/30/2023,54,424,6.7,4,28,29.1,84.38,0.54
40,8/31/2023,80,572,6.2,4,29,29.2,84.56,0.8
40,09/01/2023,55,551,6.5,4,30,31.7,89.06,0.55
40,09/02/2023,71,797,6.4,4,31,31.7,89.06,0.71
40,09/03/2023,51,631,6.8,5,32,31.7,89.06,0.51
40,09/04/2023,54,479,6.2,5,33,31.7,89.06,0.54
40,09/05/2023,63,731,6.6,5,34,32,89.6,0.63
40,09/06/2023,56,518,6.1,5,35,32.1,89.78,0.56
40,09/07/2023,53,407,6.2,5,36,31.5,88.7,0.53
40,09/08/2023,78,591,6.2,5,37,29.8,85.64,0.78
40,09/09/2023,73,473,6.4,5,38,20.1,68.18,0.73
40,09/10/2023,51,768,6.4,6,39,31.1,87.98,0.51
40,09/11/2023,60,673,6.3,6,40,31.2,88.16,0.6
40,09/12/2023,55,503,6.8,6,41,31.2,88.16,0.55
40,9/13/2023,76,544,6.5,6,42,30.4,86.72,0.76
40,9/14/2023,73,729,6.8,6,43,29.1,84.38,0.73
40,9/15/2023,71,621,6.7,6,44,30.6,87.08,0.71
40,9/16/2023,79,491,6.4,6,45,31.5,88.7,0.79
41,08/03/2023,64,578,6.2,0,1,33.4,92.12,0.64
41,08/04/2023,53,620,6.2,0,2,33.5,92.3,0.53
41,08/05/2023,66,521,6.7,0,3,33.4,92.12,0.66
41,08/06/2023,71,794,6.4,1,4,33.4,92.12,0.71
41,08/07/2023,58,601,6.5,1,5,33.4,92.12,0.58
41,08/08/2023,56,460,6.6,1,6,32.3,90.14,0.56
41,08/09/2023,64,429,6.6,1,7,32.3,90.14,0.64
41,08/10/2023,62,657,6.7,1,8,22.7,72.86,0.62
41,08/11/2023,62,603,6.6,1,9,31.9,89.42,0.62
41,08/12/2023,74,682,6.7,1,10,30.2,86.36,0.74
41,8/13/2023,80,640,6.2,2,11,30.1,86.18,0.8
41,8/14/2023,69,668,6.1,2,12,30.1,86.18,0.69
41,8/15/2023,73,584,6.8,2,13,30.1,86.18,0.73
41,8/16/2023,53,749,6.2,2,14,29.8,85.64,0.53
41,8/17/2023,64,510,6.4,2,15,29.6,85.28,0.64
41,8/18/2023,52,739,6.8,2,16,30.9,87.62,0.52
41,8/19/2023,55,454,6.1,2,17,30.8,87.44,0.55
41,8/20/2023,50,792,6.7,3,18,30.9,87.62,0.5
41,8/21/2023,77,421,6.4,3,19,30.2,86.36,0.77
41,8/22/2023,53,762,6.3,3,20,30.5,86.9,0.53
41,8/23/2023,53,548,6.1,3,21,30.8,87.44,0.53
41,8/24/2023,63,517,6.2,3,22,31.3,88.34,0.63
41,8/25/2023,51,412,6.5,3,23,31.4,88.52,0.51
41,8/26/2023,70,769,6.7,3,24,31.4,88.52,0.7
41,8/27/2023,64,437,6.7,4,25,30.1,86.18,0.64
41,8/28/2023,65,677,6.4,4,26,29.4,84.92,0.65
41,8/29/2023,72,575,6.6,4,27,28.7,83.66,0.72
41,8/30/2023,77,586,6.4,4,28,29.1,84.38,0.77
41,8/31/2023,69,533,6.6,4,29,29.2,84.56,0.69
41,09/01/2023,53,402,6.5,4,30,31.7,89.06,0.53
41,09/02/2023,59,647,6.7,4,31,31.7,89.06,0.59
41,09/03/2023,61,558,6.6,5,32,31.7,89.06,0.61
41,09/04/2023,52,472,6,5,33,31.7,89.06,0.52
41,09/05/2023,51,456,6,5,34,32,89.6,0.51
41,09/06/2023,77,641,6.2,5,35,32.1,89.78,0.77
41,09/07/2023,75,583,6.7,5,36,31.5,88.7,0.75
41,09/08/2023,79,548,6.1,5,37,29.8,85.64,0.79
41,09/09/2023,63,402,6.1,5,38,20.1,68.18,0.63
41,09/10/2023,78,488,6.6,6,39,31.1,87.98,0.78
41,09/11/2023,74,443,6.5,6,40,31.2,88.16,0.74
41,09/12/2023,51,716,6.7,6,41,31.2,88.16,0.51
41,9/13/2023,64,551,6.1,6,42,30.4,86.72,0.64
41,9/14/2023,53,496,6.7,6,43,29.1,84.38,0.53
41,9/15/2023,67,650,6.1,6,44,30.6,87.08,0.67
41,9/16/2023,69,623,6.5,6,45,31.5,88.7,0.69
42,08/03/2023,52,661,6.2,0,1,33.4,92.12,0.52
42,08/04/2023,62,767,6.6,0,2,33.5,92.3,0.62
42,08/05/2023,73,669,6.6,0,3,33.4,92.12,0.73
42,08/06/2023,54,692,6.4,1,4,33.4,92.12,0.54
42,08/07/2023,53,586,6.7,1,5,33.4,92.12,0.53
42,08/08/2023,54,473,6.2,1,6,32.3,90.14,0.54
42,08/09/2023,61,605,6.5,1,7,32.3,90.14,0.61
42,08/10/2023,73,662,6.4,1,8,22.7,72.86,0.73
42,08/11/2023,75,638,6.3,1,9,31.9,89.42,0.75
42,08/12/2023,62,751,6.5,1,10,30.2,86.36,0.62
42,8/13/2023,66,507,6.2,2,11,30.1,86.18,0.66
42,8/14/2023,58,594,6.2,2,12,30.1,86.18,0.58
42,8/15/2023,73,600,6.7,2,13,30.1,86.18,0.73
42,8/16/2023,72,430,6.2,2,14,29.8,85.64,0.72
42,8/17/2023,58,422,6.3,2,15,29.6,85.28,0.58
42,8/18/2023,55,714,6.4,2,16,30.9,87.62,0.55
42,8/19/2023,50,700,6.7,2,17,30.8,87.44,0.5
42,8/20/2023,60,542,6.4,3,18,30.9,87.62,0.6
42,8/21/2023,79,412,6.1,3,19,30.2,86.36,0.79
42,8/22/2023,64,472,6.5,3,20,30.5,86.9,0.64
42,8/23/2023,61,448,6.8,3,21,30.8,87.44,0.61
42,8/24/2023,80,595,6.4,3,22,31.3,88.34,0.8
42,8/25/2023,75,506,6.3,3,23,31.4,88.52,0.75
42,8/26/2023,65,674,6.7,3,24,31.4,88.52,0.65
42,8/27/2023,64,545,6.2,4,25,30.1,86.18,0.64
42,8/28/2023,60,710,6.2,4,26,29.4,84.92,0.6
42,8/29/2023,70,767,6.1,4,27,28.7,83.66,0.7
42,8/30/2023,79,673,6.5,4,28,29.1,84.38,0.79
42,8/31/2023,67,649,6.4,4,29,29.2,84.56,0.67
42,09/01/2023,51,490,6.7,4,30,31.7,89.06,0.51
42,09/02/2023,73,683,6.3,4,31,31.7,89.06,0.73
42,09/03/2023,61,448,6.7,5,32,31.7,89.06,0.61
42,09/04/2023,57,632,6.8,5,33,31.7,89.06,0.57
42,09/05/2023,52,497,6.3,5,34,32,89.6,0.52
42,09/06/2023,69,576,6.5,5,35,32.1,89.78,0.69
42,09/07/2023,58,634,6.6,5,36,31.5,88.7,0.58
42,09/08/2023,71,517,6.3,5,37,29.8,85.64,0.71
42,09/09/2023,73,424,6.6,5,38,20.1,68.18,0.73
42,09/10/2023,62,687,6.1,6,39,31.1,87.98,0.62
42,09/11/2023,54,720,6.2,6,40,31.2,88.16,0.54
42,09/12/2023,50,554,6.3,6,41,31.2,88.16,0.5
42,9/13/2023,62,506,6.5,6,42,30.4,86.72,0.62
42,9/14/2023,63,703,6.4,6,43,29.1,84.38,0.63
42,9/15/2023,51,593,6,6,44,30.6,87.08,0.51
42,9/16/2023,56,648,6.7,6,45,31.5,88.7,0.56
43,08/03/2023,76,468,6.7,0,1,33.4,92.12,0.76
43,08/04/2023,71,584,6.7,0,2,33.5,92.3,0.71
43,08/05/2023,61,730,6.1,0,3,33.4,92.12,0.61
43,08/06/2023,52,423,6.4,1,4,33.4,92.12,0.52
43,08/07/2023,51,473,6.3,1,5,33.4,92.12,0.51
43,08/08/2023,80,654,6.3,1,6,32.3,90.14,0.8
43,08/09/2023,55,532,6.5,1,7,32.3,90.14,0.55
43,08/10/2023,55,769,6.2,1,8,22.7,72.86,0.55
43,08/11/2023,58,731,6.3,1,9,31.9,89.42,0.58
43,08/12/2023,56,765,6.1,1,10,30.2,86.36,0.56
43,8/13/2023,68,579,6.2,2,11,30.1,86.18,0.68
43,8/14/2023,52,466,6.3,2,12,30.1,86.18,0.52
43,8/15/2023,56,408,6.4,2,13,30.1,86.18,0.56
43,8/16/2023,68,547,6.3,2,14,29.8,85.64,0.68
43,8/17/2023,53,587,6.3,2,15,29.6,85.28,0.53
43,8/18/2023,76,771,6.1,2,16,30.9,87.62,0.76
43,8/19/2023,75,432,6.4,2,17,30.8,87.44,0.75
43,8/20/2023,80,688,6.7,3,18,30.9,87.62,0.8
43,8/21/2023,52,683,6.1,3,19,30.2,86.36,0.52
43,8/22/2023,60,749,6.2,3,20,30.5,86.9,0.6
43,8/23/2023,72,447,6.7,3,21,30.8,87.44,0.72
43,8/24/2023,62,625,6.2,3,22,31.3,88.34,0.62
43,8/25/2023,73,441,6.4,3,23,31.4,88.52,0.73
43,8/26/2023,53,723,6.6,3,24,31.4,88.52,0.53
43,8/27/2023,75,751,6.4,4,25,30.1,86.18,0.75
43,8/28/2023,77,780,6.7,4,26,29.4,84.92,0.77
43,8/29/2023,77,506,6.3,4,27,28.7,83.66,0.77
43,8/30/2023,71,793,6.7,4,28,29.1,84.38,0.71
43,8/31/2023,62,638,6.3,4,29,29.2,84.56,0.62
43,09/01/2023,51,753,6.3,4,30,31.7,89.06,0.51
43,09/02/2023,58,538,6.6,4,31,31.7,89.06,0.58
43,09/03/2023,68,476,6.6,5,32,31.7,89.06,0.68
43,09/04/2023,59,458,6.5,5,33,31.7,89.06,0.59
43,09/05/2023,73,793,6.5,5,34,32,89.6,0.73
43,09/06/2023,73,661,6.7,5,35,32.1,89.78,0.73
43,09/07/2023,50,666,6,5,36,31.5,88.7,0.5
43,09/08/2023,50,753,6.1,5,37,29.8,85.64,0.5
43,09/09/2023,51,752,6.7,5,38,20.1,68.18,0.51
43,09/10/2023,55,403,6.4,6,39,31.1,87.98,0.55
43,09/11/2023,80,720,6.7,6,40,31.2,88.16,0.8
43,09/12/2023,65,629,6.2,6,41,31.2,88.16,0.65
43,9/13/2023,51,684,6.5,6,42,30.4,86.72,0.51
43,9/14/2023,77,496,6.2,6,43,29.1,84.38,0.77
43,9/15/2023,53,450,6.5,6,44,30.6,87.08,0.53
43,9/16/2023,56,750,6.4,6,45,31.5,88.7,0.56
44,08/03/2023,73,701,6.6,0,1,33.4,92.12,0.73
44,08/04/2023,59,601,6.5,0,2,33.5,92.3,0.59
44,08/05/2023,74,510,6.4,0,3,33.4,92.12,0.74
44,08/06/2023,51,681,6.5,1,4,33.4,92.12,0.51
44,08/07/2023,59,768,6.8,1,5,33.4,92.12,0.59
44,08/08/2023,72,634,6,1,6,32.3,90.14,0.72
44,08/09/2023,53,401,6.7,1,7,32.3,90.14,0.53
44,08/10/2023,62,721,6.1,1,8,22.7,72.86,0.62
44,08/11/2023,71,609,6.4,1,9,31.9,89.42,0.71
44,08/12/2023,58,576,6.4,1,10,30.2,86.36,0.58
44,8/13/2023,61,799,6.1,2,11,30.1,86.18,0.61
44,8/14/2023,58,580,6,2,12,30.1,86.18,0.58
44,8/15/2023,58,765,6.5,2,13,30.1,86.18,0.58
44,8/16/2023,77,688,6.2,2,14,29.8,85.64,0.77
44,8/17/2023,68,453,6.1,2,15,29.6,85.28,0.68
44,8/18/2023,53,426,6.4,2,16,30.9,87.62,0.53
44,8/19/2023,54,527,6.3,2,17,30.8,87.44,0.54
44,8/20/2023,73,445,6.1,3,18,30.9,87.62,0.73
44,8/21/2023,80,715,6.3,3,19,30.2,86.36,0.8
44,8/22/2023,69,791,6.1,3,20,30.5,86.9,0.69
44,8/23/2023,57,703,6.4,3,21,30.8,87.44,0.57
44,8/24/2023,53,485,6.5,3,22,31.3,88.34,0.53
44,8/25/2023,74,693,6.7,3,23,31.4,88.52,0.74
44,8/26/2023,56,457,6,3,24,31.4,88.52,0.56
44,8/27/2023,61,507,6.5,4,25,30.1,86.18,0.61
44,8/28/2023,70,556,6.2,4,26,29.4,84.92,0.7
44,8/29/2023,65,728,6.6,4,27,28.7,83.66,0.65
44,8/30/2023,60,548,6.8,4,28,29.1,84.38,0.6
44,8/31/2023,53,779,6.7,4,29,29.2,84.56,0.53
44,09/01/2023,59,751,6.4,4,30,31.7,89.06,0.59
44,09/02/2023,63,620,6.7,4,31,31.7,89.06,0.63
44,09/03/2023,60,713,6.7,5,32,31.7,89.06,0.6
44,09/04/2023,72,786,6,5,33,31.7,89.06,0.72
44,09/05/2023,74,415,6.7,5,34,32,89.6,0.74
44,09/06/2023,73,470,6.5,5,35,32.1,89.78,0.73
44,09/07/2023,63,697,6.7,5,36,31.5,88.7,0.63
44,09/08/2023,74,780,6.3,5,37,29.8,85.64,0.74
44,09/09/2023,56,764,6.4,5,38,20.1,68.18,0.56
44,09/10/2023,53,474,6.1,6,39,31.1,87.98,0.53
44,09/11/2023,58,518,6.6,6,40,31.2,88.16,0.58
44,09/12/2023,64,450,6.8,6,41,31.2,88.16,0.64
44,9/13/2023,52,733,6.3,6,42,30.4,86.72,0.52
44,9/14/2023,69,535,6.3,6,43,29.1,84.38,0.69
44,9/15/2023,65,673,6.2,6,44,30.6,87.08,0.65
44,9/16/2023,69,791,6.5,6,45,31.5,88.7,0.69
45,08/03/2023,69,635,6.2,0,1,33.4,92.12,0.69
45,08/04/2023,63,648,6.5,0,2,33.5,92.3,0.63
45,08/05/2023,70,595,6.2,0,3,33.4,92.12,0.7
45,08/06/2023,79,512,6.4,1,4,33.4,92.12,0.79
45,08/07/2023,51,727,6.5,1,5,33.4,92.12,0.51
45,08/08/2023,69,629,6.5,1,6,32.3,90.14,0.69
45,08/09/2023,59,410,6.2,1,7,32.3,90.14,0.59
45,08/10/2023,51,540,6.8,1,8,22.7,72.86,0.51
45,08/11/2023,68,564,6.7,1,9,31.9,89.42,0.68
45,08/12/2023,71,701,6.6,1,10,30.2,86.36,0.71
45,8/13/2023,59,515,6.3,2,11,30.1,86.18,0.59
45,8/14/2023,50,597,6.3,2,12,30.1,86.18,0.5
45,8/15/2023,58,553,6.5,2,13,30.1,86.18,0.58
45,8/16/2023,66,733,6.4,2,14,29.8,85.64,0.66
45,8/17/2023,58,475,6.3,2,15,29.6,85.28,0.58
45,8/18/2023,58,697,6.2,2,16,30.9,87.62,0.58
45,8/19/2023,50,705,6.2,2,17,30.8,87.44,0.5
45,8/20/2023,73,675,6.5,3,18,30.9,87.62,0.73
45,8/21/2023,69,774,6.1,3,19,30.2,86.36,0.69
45,8/22/2023,54,477,6.2,3,20,30.5,86.9,0.54
45,8/23/2023,70,769,6.7,3,21,30.8,87.44,0.7
45,8/24/2023,62,545,6.4,3,22,31.3,88.34,0.62
45,8/25/2023,77,463,6.3,3,23,31.4,88.52,0.77
45,8/26/2023,69,663,6.6,3,24,31.4,88.52,0.69
45,8/27/2023,64,587,6.5,4,25,30.1,86.18,0.64
45,8/28/2023,69,532,6.2,4,26,29.4,84.92,0.69
45,8/29/2023,63,517,6.3,4,27,28.7,83.66,0.63
45,8/30/2023,50,432,6.2,4,28,29.1,84.38,0.5
45,8/31/2023,80,733,6.2,4,29,29.2,84.56,0.8
45,09/01/2023,65,538,6.6,4,30,31.7,89.06,0.65
45,09/02/2023,64,751,6.3,4,31,31.7,89.06,0.64
45,09/03/2023,71,539,6.6,5,32,31.7,89.06,0.71
45,09/04/2023,65,503,6.7,5,33,31.7,89.06,0.65
45,09/05/2023,77,426,6.5,5,34,32,89.6,0.77
45,09/06/2023,70,776,6.7,5,35,32.1,89.78,0.7
45,09/07/2023,62,550,6.5,5,36,31.5,88.7,0.62
45,09/08/2023,54,665,6.1,5,37,29.8,85.64,0.54
45,09/09/2023,77,681,6.2,5,38,20.1,68.18,0.77
45,09/10/2023,64,578,6,6,39,31.1,87.98,0.64
45,09/11/2023,50,605,6,6,40,31.2,88.16,0.5
45,09/12/2023,51,571,6.3,6,41,31.2,88.16,0.51
45,9/13/2023,51,470,6.6,6,42,30.4,86.72,0.51
45,9/14/2023,73,704,6.6,6,43,29.1,84.38,0.73
45,9/15/2023,67,438,6.1,6,44,30.6,87.08,0.67
45,9/16/2023,62,498,6.8,6,45,31.5,88.7,0.62
46,08/03/2023,66,794,6.4,0,1,33.4,92.12,0.66
46,08/04/2023,63,582,6.8,0,2,33.5,92.3,0.63
46,08/05/2023,51,439,6.7,0,3,33.4,92.12,0.51
46,08/06/2023,51,472,6.8,1,4,33.4,92.12,0.51
46,08/07/2023,66,505,6.6,1,5,33.4,92.12,0.66
46,08/08/2023,69,681,6.3,1,6,32.3,90.14,0.69
46,08/09/2023,53,710,6.5,1,7,32.3,90.14,0.53
46,08/10/2023,80,421,6.5,1,8,22.7,72.86,0.8
46,08/11/2023,77,752,6.3,1,9,31.9,89.42,0.77
46,08/12/2023,73,572,6,1,10,30.2,86.36,0.73
46,8/13/2023,51,634,6.7,2,11,30.1,86.18,0.51
46,8/14/2023,61,571,6.6,2,12,30.1,86.18,0.61
46,8/15/2023,72,408,6.2,2,13,30.1,86.18,0.72
46,8/16/2023,53,753,6.2,2,14,29.8,85.64,0.53
46,8/17/2023,78,469,6.6,2,15,29.6,85.28,0.78
46,8/18/2023,56,448,6.3,2,16,30.9,87.62,0.56
46,8/19/2023,58,580,6.1,2,17,30.8,87.44,0.58
46,8/20/2023,72,531,6.1,3,18,30.9,87.62,0.72
46,8/21/2023,70,534,6.4,3,19,30.2,86.36,0.7
46,8/22/2023,65,425,6.2,3,20,30.5,86.9,0.65
46,8/23/2023,57,534,6.5,3,21,30.8,87.44,0.57
46,8/24/2023,80,562,6.4,3,22,31.3,88.34,0.8
46,8/25/2023,76,422,6.3,3,23,31.4,88.52,0.76
46,8/26/2023,51,679,6.3,3,24,31.4,88.52,0.51
46,8/27/2023,58,534,6.8,4,25,30.1,86.18,0.58
46,8/28/2023,71,765,6.1,4,26,29.4,84.92,0.71
46,8/29/2023,58,404,6.2,4,27,28.7,83.66,0.58
46,8/30/2023,70,720,6.2,4,28,29.1,84.38,0.7
46,8/31/2023,71,596,6.7,4,29,29.2,84.56,0.71
46,09/01/2023,55,472,6.6,4,30,31.7,89.06,0.55
46,09/02/2023,79,569,6.3,4,31,31.7,89.06,0.79
46,09/03/2023,80,507,6.5,5,32,31.7,89.06,0.8
46,09/04/2023,57,504,6,5,33,31.7,89.06,0.57
46,09/05/2023,73,650,6.3,5,34,32,89.6,0.73
46,09/06/2023,59,486,6.6,5,35,32.1,89.78,0.59
46,09/07/2023,74,525,6.8,5,36,31.5,88.7,0.74
46,09/08/2023,65,631,6.5,5,37,29.8,85.64,0.65
46,09/09/2023,80,501,6,5,38,20.1,68.18,0.8
46,09/10/2023,52,630,6.8,6,39,31.1,87.98,0.52
46,09/11/2023,56,638,6.6,6,40,31.2,88.16,0.56
46,09/12/2023,80,795,6.3,6,41,31.2,88.16,0.8
46,9/13/2023,77,417,6.7,6,42,30.4,86.72,0.77
46,9/14/2023,76,645,6.3,6,43,29.1,84.38,0.76
46,9/15/2023,63,550,6.4,6,44,30.6,87.08,0.63
46,9/16/2023,58,739,6.3,6,45,31.5,88.7,0.58
47,08/03/2023,51,578,6.3,0,1,33.4,92.12,0.51
47,08/04/2023,78,486,6,0,2,33.5,92.3,0.78
47,08/05/2023,78,695,6.7,0,3,33.4,92.12,0.78
47,08/06/2023,70,522,6.2,1,4,33.4,92.12,0.7
47,08/07/2023,76,745,6.1,1,5,33.4,92.12,0.76
47,08/08/2023,76,564,6.2,1,6,32.3,90.14,0.76
47,08/09/2023,80,491,6.5,1,7,32.3,90.14,0.8
47,08/10/2023,67,571,6.3,1,8,22.7,72.86,0.67
47,08/11/2023,79,473,6.3,1,9,31.9,89.42,0.79
47,08/12/2023,52,539,6.3,1,10,30.2,86.36,0.52
47,8/13/2023,60,421,6.5,2,11,30.1,86.18,0.6
47,8/14/2023,63,611,6.6,2,12,30.1,86.18,0.63
47,8/15/2023,64,766,6,2,13,30.1,86.18,0.64
47,8/16/2023,62,656,6.7,2,14,29.8,85.64,0.62
47,8/17/2023,68,586,6.7,2,15,29.6,85.28,0.68
47,8/18/2023,57,779,6.4,2,16,30.9,87.62,0.57
47,8/19/2023,75,711,6.2,2,17,30.8,87.44,0.75
47,8/20/2023,70,651,6,3,18,30.9,87.62,0.7
47,8/21/2023,56,656,6.3,3,19,30.2,86.36,0.56
47,8/22/2023,54,758,6.5,3,20,30.5,86.9,0.54
47,8/23/2023,72,784,6.7,3,21,30.8,87.44,0.72
47,8/24/2023,56,736,6.1,3,22,31.3,88.34,0.56
47,8/25/2023,69,593,6.6,3,23,31.4,88.52,0.69
47,8/26/2023,50,429,6.7,3,24,31.4,88.52,0.5
47,8/27/2023,75,461,6.5,4,25,30.1,86.18,0.75
47,8/28/2023,51,647,6.6,4,26,29.4,84.92,0.51
47,8/29/2023,66,779,6.2,4,27,28.7,83.66,0.66
47,8/30/2023,60,404,6.7,4,28,29.1,84.38,0.6
47,8/31/2023,57,412,6.2,4,29,29.2,84.56,0.57
47,09/01/2023,66,676,6.5,4,30,31.7,89.06,0.66
47,09/02/2023,60,643,6.1,4,31,31.7,89.06,0.6
47,09/03/2023,75,409,6.2,5,32,31.7,89.06,0.75
47,09/04/2023,59,516,6.2,5,33,31.7,89.06,0.59
47,09/05/2023,61,613,6.2,5,34,32,89.6,0.61
47,09/06/2023,79,411,6.2,5,35,32.1,89.78,0.79
47,09/07/2023,80,653,6,5,36,31.5,88.7,0.8
